"","repo_id","parent_id","full_name","counter","percentage","ALL","X0.75","X0.5","X0.25","X1.Commit"
"2244",52744878,"17991525","possiblecee/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2245",52770851,"17991525","PaulMest/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2246",52771606,"17991525","sriraman/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2247",53074638,"17991525","normanjoyner/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2248",53105369,"17991525","Tsaikka/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2249",53116875,"17991525","Etheryte/react-native","2",0.07,"Hard","Hard","Hard","Hard","Social"
"2250",53127541,"17991525","brendan-rius/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2251",53133952,"17991525","nicktate/react-native","4",1,"Social","Social","Social","Social","Social"
"2252",53335805,"17991525","exponent/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2253",53582115,"17991525","status-im/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2254",53612353,"17991525","Eyesonly88/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2255",53655948,"17991525","koenpunt/react-native","26",1,"Social","Social","Social","Social","Social"
"2256",53958671,"17991525","herdani/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2257",54269730,"17991525","vinceyuan/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2258",54360404,"17991525","sioanis/react-native","2",1,"Social","Social","Social","Social","Social"
"2259",54508940,"17991525","jonahwh/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2260",54599933,"17991525","RemedyHealthcare/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2261",54604429,"17991525","DarkHollow/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2262",54716379,"17991525","kevinresol/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
"2263",54741898,"17991525","MaxGraey/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2264",54978764,"17991525","hudl/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2265",54990996,"17991525","zulip/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2266",55027326,"17991525","Minishlink/react-native","19",1,"Social","Social","Social","Social","Social"
"2267",55218125,"17991525","gitjake/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2268",55232669,"17991525","connected-lab/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2269",55304780,"17991525","fuho/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2270",55403351,"17991525","cameronmoreau/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2271",55495697,"17991525","LeonChabbey/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2272",55649262,"17991525","ivmarkov/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2273",55650102,"17991525","daose/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
"2274",55728738,"17991525","mobinni/react-native","2",1,"Social","Social","Social","Social","Social"
"2275",56059563,"17991525","brcarey/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2276",56123564,"17991525","redfin/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2277",56262320,"17991525","jeongjuwon/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2278",56344701,"17991525","ferrannp/react-native","7",1,"Social","Social","Social","Social","Social"
"2279",56385521,"17991525","snyk-community/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2280",56399689,"17991525","th317erd/react-native","1",1,"Social","Social","Social","Social","Social"
"2281",56407994,"17991525","mohammedsabi/react-native","8",0.38,"Hard","Hard","Hard","Social","Social"
"2282",56408069,"17991525","dudeinthemirror/react-native","5",1,"Social","Social","Social","Social","Social"
"2283",56424051,"17991525","Gongreg/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
"2284",56426366,"17991525","onesubone/react-native-v8","0",0,"Hard","Hard","Hard","Hard","Hard"
"2285",56470063,"17991525","matthargett/react-native","51",1,"Social","Social","Social","Social","Social"
"2286",56472220,"17991525","yujiayinshi/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2287",56596703,"17991525","helfer/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2288",56635224,"17991525","benoitvallon/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2289",56738797,"17991525","KyleAMathews/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
"2290",56842800,"17991525","amonshiz/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2291",56998624,"17991525","dushaobindoudou/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2292",57038541,"17991525","excellalabs/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2293",57066076,"17991525","jjhesk/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2294",57113692,"17991525","NoilPaw/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2295",57366591,"17991525","vsona/react-native","1",1,"Social","Social","Social","Social","Social"
"2296",57395068,"17991525","Chatnbook/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2297",57416177,"17991525","anton-matosov/react-native","2",0.67,"Hard","Hard","Social","Social","Social"
"2298",57748468,"17991525","Swordsman-Inaction/react-native","3",1,"Social","Social","Social","Social","Social"
"2299",57892818,"17991525","agrcrobles/react-native","2",1,"Social","Social","Social","Social","Social"
"2300",57980743,"17991525","danez/react-native","1",1,"Social","Social","Social","Social","Social"
"2301",57989519,"17991525","meno1/react-native","1",1,"Social","Social","Social","Social","Social"
"2302",58080422,"17991525","steveccable/react-native","1",1,"Social","Social","Social","Social","Social"
"2303",58094368,"17991525","eliperkins/react-native","18",1,"Social","Social","Social","Social","Social"
"2304",58138601,"17991525","Benjamin-Dobell/react-native","3",1,"Social","Social","Social","Social","Social"
"2305",58163285,"17991525","jamesisaac/react-native","3",1,"Social","Social","Social","Social","Social"
"2306",58216133,"17991525","caschomburg123/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2307",58226742,"17991525","ndejesus1227/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2308",58435453,"17991525","haitaoli/react-native","2",0,"Hard","Hard","Hard","Hard","Hard"
"2309",58517196,"17991525","farazs/react-native","17",1,"Social","Social","Social","Social","Social"
"2310",58517657,"17991525","aymen-mouelhi/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
"2311",58588737,"17991525","thotegowda/react-native","6",0.6,"Hard","Hard","Social","Social","Social"
"2312",58722136,"17991525","mjackson/react-native","2",1,"Social","Social","Social","Social","Social"
"2313",58811794,"17991525","konradreiche/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
"2314",58902090,"17991525","Lxxyx/react-native","2",0.5,"Hard","Hard","Social","Social","Social"
"2315",58959593,"17991525","JodiWarren/react-native","2",1,"Social","Social","Social","Social","Social"
"2316",59041600,"17991525","luisfcofv/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2317",59312986,"17991525","ligaz/react-native","2",0.5,"Hard","Hard","Social","Social","Social"
"2318",59356160,"17991525","nidongara/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
"2319",59507056,"17991525","Guardiannw/react-native","2",0.18,"Hard","Hard","Hard","Hard","Social"
"2320",59552271,"17991525","ronocod/react-native","6",1,"Social","Social","Social","Social","Social"
"2321",59756435,"17991525","rotemmiz/react-native","6",1,"Social","Social","Social","Social","Social"
"2322",59812522,"17991525","dylanpyle/react-native","2",1,"Social","Social","Social","Social","Social"
"2323",59979693,"17991525","Remitly/react-native","5",1,"Social","Social","Social","Social","Social"
"2324",60203184,"17991525","yihanseattle/react-native","2",1,"Social","Social","Social","Social","Social"
"2325",60295580,"17991525","smvv/react-native","1",1,"Social","Social","Social","Social","Social"
"2326",60320985,"17991525","FranklyDev/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2327",60339927,"17991525","jsdario/react-native","5",0.56,"Hard","Hard","Social","Social","Social"
"2328",60340917,"17991525","lyahdav/react-native","3",1,"Social","Social","Social","Social","Social"
"2329",60352444,"17991525","samuelltk/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
"2330",60373358,"17991525","swiftype-demo/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2331",60387831,"17991525","ovr/react-native","2",1,"Social","Social","Social","Social","Social"
"2332",60424097,"17991525","inconceivable/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2333",60444133,"17991525","fullstacklabs/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2334",60795249,"17991525","karanjthakkar/react-native","8",1,"Social","Social","Social","Social","Social"
"2335",60823303,"17991525","expo/react-native","109",0.94,"Hard","Social","Social","Social","Social"
"2336",61508809,"17991525","bhariharan/react-native","30",0.75,"Hard","Social","Social","Social","Social"
"2337",61509171,"17991525","chourobin/react-native","2",1,"Social","Social","Social","Social","Social"
"2338",61532187,"17991525","myrjola/react-native","6",0.86,"Hard","Social","Social","Social","Social"
"2339",61608200,"17991525","berickson1/react-native","9",1,"Social","Social","Social","Social","Social"
"2340",61640003,"17991525","Soluto/react-native","3",0.33,"Hard","Hard","Hard","Social","Social"
"2341",61740503,"17991525","forki/react-native","5",1,"Social","Social","Social","Social","Social"
"2342",61749888,"17991525","ruiaraujo/react-native","1",1,"Social","Social","Social","Social","Social"
"2343",61935027,"17991525","MeetYouAndroid/react-native","6",0.75,"Hard","Social","Social","Social","Social"
"2344",62075750,"17991525","willdurand/react-native","1",1,"Social","Social","Social","Social","Social"
"2345",62525323,"17991525","gengjiawen/react-native","142",1,"Social","Social","Social","Social","Social"
"2346",62607142,"17991525","sebirdman/react-native","2",0.33,"Hard","Hard","Hard","Social","Social"
"2347",62941098,"17991525","jonaslu/react-native","4",1,"Social","Social","Social","Social","Social"
"2348",62977331,"17991525","gabrielbull/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2349",63120670,"17991525","kouwei/react-native","4",0.5,"Hard","Hard","Social","Social","Social"
"2350",63158050,"17991525","tszajna0/react-native","3",1,"Social","Social","Social","Social","Social"
"2351",63450232,"17991525","kpink224/react-native","3",1,"Social","Social","Social","Social","Social"
"2352",63522180,"17991525","HazAT/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2353",63893715,"17991525","Nocopo/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2354",63982228,"17991525","iyegoroff/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2355",64304689,"17991525","hyunchel/react-native","2",1,"Social","Social","Social","Social","Social"
"2356",64375271,"17991525","FnTm/react-native","2",1,"Social","Social","Social","Social","Social"
"2357",64436431,"17991525","shrutic123/react-native","3",0.38,"Hard","Hard","Hard","Social","Social"
"2358",64469782,"17991525","kevinluvian/react-native","6",0.5,"Hard","Hard","Social","Social","Social"
"2359",64517824,"17991525","teameh/react-native","7",0.88,"Hard","Social","Social","Social","Social"
"2360",64602108,"17991525","AspenTeam/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2361",64707888,"17991525","arsen/react-native","3",1,"Social","Social","Social","Social","Social"
"2362",64743038,"17991525","pfulop/react-native","3",1,"Social","Social","Social","Social","Social"
"2363",64785186,"17991525","saleel97/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2364",64950538,"17991525","Salil999/react-native","1",1,"Social","Social","Social","Social","Social"
"2365",65084616,"17991525","jordanpapaleo/react-native","8",1,"Social","Social","Social","Social","Social"
"2366",65162758,"17991525","NikolaBorislavovHristov/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2367",65195075,"17991525","csatf/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2368",65244225,"17991525","chnfeeeeeef/react-native","16",0.59,"Hard","Hard","Social","Social","Social"
"2369",65275360,"17991525","DanielZlotin/react-native","3",1,"Social","Social","Social","Social","Social"
"2370",65422265,"17991525","yk3372/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
"2371",65491275,"17991525","f0rr0/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
"2372",65565950,"17991525","BryanJBryce/react-native","2",1,"Social","Social","Social","Social","Social"
"2373",65971822,"17991525","ppsreejith/react-native","2",0.5,"Hard","Hard","Social","Social","Social"
"2374",66407811,"17991525","TikiTDO/react-native","3",1,"Social","Social","Social","Social","Social"
"2375",66559507,"17991525","andrewlinfoot/react-native","4",0.8,"Hard","Social","Social","Social","Social"
"2376",66566441,"17991525","DukeNukem1990/react-native","5",1,"Social","Social","Social","Social","Social"
"2377",66632228,"17991525","jstheoriginal/react-native","2",1,"Social","Social","Social","Social","Social"
"2378",66646395,"17991525","cchestnut91/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2379",66816054,"17991525","tabrindle/react-native","27",1,"Social","Social","Social","Social","Social"
"2380",67177917,"17991525","jamescoq/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2381",67241155,"17991525","shockdesign/react-native","4",1,"Social","Social","Social","Social","Social"
"2382",67400279,"17991525","jkdf2/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2383",67402319,"17991525","bubbleinc/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2384",67537518,"17991525","kazak1377/react-native","1",0.33,"Hard","Hard","Hard","Social","Social"
"2385",67674859,"17991525","gpeal/react-native","3",1,"Social","Social","Social","Social","Social"
"2386",67676400,"17991525","ArturKlajnerok/react-native","3",1,"Social","Social","Social","Social","Social"
"2387",67684156,"17991525","mojodna/react-native","5",1,"Social","Social","Social","Social","Social"
"2388",67714842,"17991525","Bhoos/react-native","3",0.5,"Hard","Hard","Social","Social","Social"
"2389",67751854,"17991525","ceyhuno/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2390",67808402,"17991525","leon087/react-native","8",0.53,"Hard","Hard","Social","Social","Social"
"2391",68095390,"17991525","lovoo/react-native","3",1,"Social","Social","Social","Social","Social"
"2392",68199386,"17991525","JulienKode/react-native","19",1,"Social","Social","Social","Social","Social"
"2393",68332775,"17991525","chubakueno/react-native","2",0.5,"Hard","Hard","Social","Social","Social"
"2394",68426248,"17991525","wswoodruff/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2395",68457131,"17991525","wsxyeah/react-native","2",0.5,"Hard","Hard","Social","Social","Social"
"2396",68863520,"17991525","TheSavior/react-native","23",0.92,"Hard","Social","Social","Social","Social"
"2397",68919933,"17991525","mironiasty/react-native","17",1,"Social","Social","Social","Social","Social"
"2398",68975204,"17991525","patw0929/react-native","2",1,"Social","Social","Social","Social","Social"
"2399",69025656,"17991525","tomasreimers/react-native","17",0.94,"Hard","Social","Social","Social","Social"
"2400",69420785,"17991525","levsero/react-native","3",1,"Social","Social","Social","Social","Social"
"2401",69741930,"17991525","easyui/react-native","1",0.33,"Hard","Hard","Hard","Social","Social"
"2402",69975446,"17991525","reflog/react-native-1","2",1,"Social","Social","Social","Social","Social"
"2403",70179774,"17991525","fson/react-native","37",1,"Social","Social","Social","Social","Social"
"2404",70361211,"17991525","Sushant-Sardeshpande/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2405",70415540,"17991525","atsjenk/react-native","5",1,"Social","Social","Social","Social","Social"
"2406",70568592,"17991525","kyo504/react-native","2",1,"Social","Social","Social","Social","Social"
"2407",70957077,"17991525","gyfelton/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2408",70981020,"17991525","dryganets/react-native","36",1,"Social","Social","Social","Social","Social"
"2409",71199146,"17991525","psingl/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2410",71302293,"17991525","JjieChen/react-native","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2411",71478281,"17991525","miyabi/react-native","13",0.65,"Hard","Hard","Social","Social","Social"
"2412",71722976,"17991525","kyledecot/react-native","2",1,"Social","Social","Social","Social","Social"
"2413",71733167,"17991525","roya3000/react-native","0",0,"Hard","Hard","Hard","Hard","Hard"
"2414",71739296,"17991525","faifai21/react-native","3",1,"Social","Social","Social","Social","Social"
"2415",71807937,"17991525","invertase/react-native","1",0.5,"Hard","Hard","Social","Social","Social"
